timestamp,open_price,high_price,low_price,close_price,volume_from,volume_to
2024-12-31 19:00:00,3356.7,3364.23,3339.25,3350.56,29598.54,99235730.26
2024-12-31 20:00:00,3350.56,3359.73,3331.32,3340.73,46576.6,155796096.2
2024-12-31 21:00:00,3340.73,3348.89,3325.54,3346.46,33392.55,111448365.11
2024-12-31 22:00:00,3346.46,3346.47,3322.34,3333.51,12653.22,42191852.11
2024-12-31 23:00:00,3333.51,3339.59,3322.3,3331.15,22920.12,76364376.85
2025-01-01 00:00:00,3331.15,3358.84,3329.51,3357.02,24030.9,80381148.98
2025-01-01 01:00:00,3357.02,3359.54,3335.76,3339.96,17619.29,58993313.89
2025-01-01 02:00:00,3339.96,3361.04,3339.51,3355.29,17853.86,59786353.26
2025-01-01 03:00:00,3355.29,3356.33,3343.92,3348.08,11949.77,40025394.84
2025-01-01 04:00:00,3348.08,3349.39,3332.55,3334.12,6499.96,21713630.14
2025-01-01 05:00:00,3334.12,3343.95,3333.03,3337.65,4583.4,15303429.87
2025-01-01 06:00:00,3337.65,3340.77,3329.69,3339.41,4463.01,14883955.59
2025-01-01 07:00:00,3339.41,3342.19,3332.34,3339.41,3603.7,12021296.75
2025-01-01 08:00:00,3339.41,3341.67,3324.62,3330.42,4348.3,14492312.63
2025-01-01 09:00:00,3330.42,3334.5,3307.9,3328.15,10636.42,35304889.31
2025-01-01 10:00:00,3328.15,3332.51,3319.08,3320.01,7098.49,23602775.0
2025-01-01 11:00:00,3320.01,3341.4,3316.72,3334.32,7502.96,24965261.88
2025-01-01 12:00:00,3334.32,3345.43,3331.56,3340.42,17907.59,59790933.39
2025-01-01 13:00:00,3340.42,3346.52,3325.28,3336.5,26698.29,88984840.28
2025-01-01 14:00:00,3336.5,3352.25,3321.16,3338.84,37010.87,123481860.49
2025-01-01 15:00:00,3338.84,3347.51,3326.21,3345.62,27910.79,93132732.5
2025-01-01 16:00:00,3345.62,3349.65,3324.83,3331.28,31054.15,103610964.3
2025-01-01 17:00:00,3331.28,3337.38,3314.96,3336.16,29177.05,97032703.65
2025-01-01 18:00:00,3336.16,3343.75,3325.62,3340.45,27144.93,90515898.87
2025-01-01 19:00:00,3340.45,3356.56,3330.5,3349.19,34820.83,116370689.94
2025-01-01 20:00:00,3349.19,3355.14,3344.82,3352.87,27729.67,92899906.47
2025-01-01 21:00:00,3352.87,3364.23,3345.71,3361.25,23620.74,79247494.35
2025-01-01 22:00:00,3361.25,3367.25,3351.82,3354.55,12866.86,43216686.58
2025-01-01 23:00:00,3354.55,3360.01,3345.65,3353.28,19848.23,66527505.17
2025-01-02 00:00:00,3353.28,3393.14,3347.42,3383.12,50992.44,172167053.09
2025-01-02 01:00:00,3383.12,3398.73,3371.7,3377.13,31117.18,105356370.63
2025-01-02 02:00:00,3377.13,3391.58,3371.61,3391.32,20781.64,70272586.43
2025-01-02 03:00:00,3391.32,3395.29,3380.8,3382.45,14475.51,49009023.54
2025-01-02 04:00:00,3382.45,3420.74,3381.61,3411.29,13455.8,45783648.67
2025-01-02 05:00:00,3411.29,3412.56,3397.82,3406.37,7141.98,24319395.88
2025-01-02 06:00:00,3406.37,3409.6,3396.3,3404.98,4474.02,15220313.49
2025-01-02 07:00:00,3404.98,3417.27,3403.69,3415.21,4563.56,15570305.62
2025-01-02 08:00:00,3415.21,3437.43,3409.39,3433.11,8782.23,30049772.22
2025-01-02 09:00:00,3433.11,3466.39,3429.67,3463.52,12495.14,43015998.39
2025-01-02 10:00:00,3463.52,3471.83,3453.93,3464.69,9338.94,32345366.57
2025-01-02 11:00:00,3464.69,3474.37,3453.31,3467.29,9641.95,33405046.23
2025-01-02 12:00:00,3467.29,3477.37,3462.33,3476.8,21612.43,75025227.01
2025-01-02 13:00:00,3476.8,3480.65,3456.75,3462.84,27106.34,93943228.08
2025-01-02 14:00:00,3462.84,3501.88,3437.2,3492.17,93599.96,324924568.4
2025-01-02 15:00:00,3492.17,3493.21,3452.83,3460.11,74758.84,259380557.98
2025-01-02 16:00:00,3460.11,3486.76,3444.89,3467.04,45735.85,158670023.35
